date,city,tourist_footfall,year,month,day,day_of_week,is_weekend,season,temp_avg,temp_min,temp_max,humidity,pressure,weather_condition,wind_speed,is_festival,festival_name,footfall_lag_1,footfall_lag_7,footfall_lag_30,footfall_rolling_7,footfall_rolling_30
2019-01-23,Jaisalmer,3078,2019,1,23,2,0,Winter,10.785849554117329,10.915825971393028,24.51919744769384,60.248832413750605,1019.1504349217226,Clouds,6.065445281036663,0,,2760.0,2547.0,3081.0,2964.285714285714,2937.733333333333
2019-01-24,Jaisalmer,3213,2019,1,24,3,0,Winter,18.550590446701868,10.864521175736265,26.033945216684973,57.44184323525131,1012.8709818578512,Clear,4.63356144589666,0,,3078.0,2372.0,2516.0,3084.4285714285716,2960.9666666666667
2019-01-25,Jaisalmer,2942,2019,1,25,4,0,Winter,20.28518541442209,11.10161481409876,24.527084731799302,58.372077807893646,1005.8283600593024,Clouds,4.785427283304581,0,,3213.0,3223.0,3113.0,3044.285714285714,2955.266666666667
2019-01-26,Jaisalmer,2988,2019,1,26,5,1,Winter,16.80678085667195,9.677799705818044,23.794486226448097,59.15058788031956,1008.690592171312,Clear,3.525700486932504,0,,2942.0,2787.0,2551.0,3073.0,2969.8333333333335
2019-01-27,Jaisalmer,3777,2019,1,27,6,1,Winter,13.026039376333244,7.441977323339945,26.524056228568792,52.338768294946064,1002.2564851072042,Clear,0.294291395724489,0,,2988.0,3648.0,3284.0,3091.4285714285716,2986.266666666667
2019-01-28,Jaisalmer,2639,2019,1,28,0,0,Winter,16.72232181380625,13.260783614833748,21.7331119746596,53.39358711549084,1025.1490658928624,Clear,8.811713534706715,0,,3777.0,2882.0,3430.0,3056.714285714286,2959.9
2019-01-29,Jaisalmer,2899,2019,1,29,1,0,Winter,15.568137949777467,12.355946923927595,24.89547942476061,59.12780302143489,1006.6841293003184,Clouds,6.022782901011771,0,,2639.0,2760.0,3217.0,3076.5714285714284,2949.3
2019-01-30,Jaisalmer,2876,2019,1,30,2,0,Winter,20.41053556816593,10.159625214746184,28.566027649707987,52.78377746532932,1019.132751101706,Clear,3.0497217662745686,0,,2899.0,3078.0,2709.0,3047.714285714286,2954.866666666667
2019-01-31,Jaisalmer,3099,2019,1,31,3,0,Winter,17.832377090784117,11.825828098049826,28.058409324795267,62.50519878436904,1008.7216078324768,Clear,3.902912250670288,0,,2876.0,3213.0,2600.0,3031.4285714285716,2971.5
2019-02-01,Jaisalmer,2782,2019,2,1,4,0,Winter,19.511638059469995,17.410225071622015,26.82513289920608,37.19175106654591,1013.1399978689628,Clear,5.674560380741206,0,,3099.0,2942.0,2767.0,3008.5714285714284,2972.0
2019-02-02,Jaisalmer,3237,2019,2,2,5,1,Winter,19.61774716781644,16.824798007924066,26.346013030019897,32.94737120485781,1013.7375324854404,Clouds,5.918492364174268,0,,2782.0,2988.0,2528.0,3044.1428571428573,2995.633333333333
2019-02-03,Jaisalmer,3262,2019,2,3,6,1,Winter,24.33804285476991,13.904702278020418,24.200879021314964,33.696497650008794,1005.791328323202,Clear,4.469661338660586,0,,3237.0,3777.0,2658.0,2970.5714285714284,3015.766666666667
2019-02-04,Jaisalmer,3160,2019,2,4,0,0,Winter,16.37342855642543,15.887163641110256,28.986896407890125,46.39890034032224,1011.5269841571178,Clear,3.491917716749941,0,,3262.0,2639.0,2928.0,3045.0,3023.5
2019-02-05,Jaisalmer,2763,2019,2,5,1,0,Winter,16.828629161431213,12.23602070608365,26.896183265785687,33.02020602637856,1018.255937340234,Clouds,2.6084369526135363,0,,3160.0,2899.0,3786.0,3025.5714285714284,2989.4
2019-02-06,Jaisalmer,2600,2019,2,6,2,0,Winter,27.512273559655203,9.439731190223654,26.778586660386942,48.39642665755928,1012.4467426866668,Rain,5.422418674183004,0,,2763.0,2876.0,3067.0,2986.1428571428573,2973.8333333333335
2019-02-07,Jaisalmer,3247,2019,2,7,3,0,Winter,14.231521166678526,17.47240366169746,26.834917858859463,40.111839599755925,1012.804174503149,Clear,6.187858558515314,0,,2600.0,3099.0,2384.0,3007.285714285714,3002.6
2019-02-08,Jaisalmer,3067,2019,2,8,4,0,Winter,16.73236484731987,17.976021856299656,24.520058297388072,40.83613628420143,1009.6208502833014,Clear,4.182559843418817,0,,3247.0,2782.0,2912.0,3048.0,3007.766666666667
2019-02-09,Jaisalmer,3894,2019,2,9,5,1,Winter,25.1277723909202,18.282694996879968,30.1511471172038,42.24972685129889,1007.007438613038,Clear,6.022624579119336,0,,3067.0,3237.0,2984.0,3141.8571428571427,3038.1
2019-02-10,Jaisalmer,6091,2019,2,10,6,1,Winter,20.2054603970541,15.960350685997,25.909585754475323,36.62618940711437,1005.813247907578,Clouds,2.065720625544904,1,Desert Festival,3894.0,3262.0,3008.0,3546.0,3140.866666666667
2019-02-11,Jaisalmer,5295,2019,2,11,0,0,Winter,20.19739024941885,14.768712711763332,28.853218852137086,28.46682042389685,1004.8948329918666,Clear,6.59420044446757,1,Desert Festival,6091.0,3160.0,3059.0,3851.0,3215.4
2019-02-12,Jaisalmer,5632,2019,2,12,1,0,Winter,16.206492591668756,10.95805816210488,30.367636212395936,42.20441279615736,1010.7994154578602,Clouds,5.479114222268555,1,Desert Festival,5295.0,2763.0,3095.0,4260.857142857143,3299.9666666666667
2019-02-13,Jaisalmer,5738,2019,2,13,2,0,Winter,15.238536509266698,14.921385114858268,28.340956264231984,37.11117594163126,1010.7381051501224,Clear,6.516423609568054,1,Desert Festival,5632.0,2600.0,3282.0,4709.142857142857,3381.8333333333335
2019-02-14,Jaisalmer,5077,2019,2,14,3,0,Winter,19.08624989016575,13.14519223048535,27.528025007543256,45.0400284234247,1009.8628874742056,Clear,7.49800097344975,0,,5738.0,3247.0,2957.0,4970.571428571428,3452.5
2019-02-15,Jaisalmer,5260,2019,2,15,4,0,Winter,19.34338541505549,13.124592443210936,29.812876960300937,43.56116108846538,1010.0704528167512,Rain,9.099809573582458,0,,5077.0,3067.0,2547.0,5283.857142857143,3542.9333333333334
2019-02-16,Jaisalmer,5552,2019,2,16,5,1,Winter,17.334605776395946,14.407669187050102,29.10370753798351,38.913857532370535,1003.2171608126232,Clear,1.5688892472743308,0,,5260.0,3894.0,2372.0,5520.714285714285,3648.9333333333334
2019-02-17,Jaisalmer,6765,2019,2,17,6,1,Winter,23.001184432092757,14.60655999826796,29.574937916611333,43.31168119936986,1014.23182363951,Clear,4.085156981808352,0,,5552.0,6091.0,3223.0,5617.0,3767.0
2019-02-18,Jaisalmer,4726,2019,2,18,0,0,Winter,12.169863951300949,13.152648681541384,28.10064236304981,41.65670675071467,998.0826214799648,Clear,4.408605511211039,0,,6765.0,5295.0,2787.0,5535.714285714285,3831.633333333333
2019-02-19,Jaisalmer,2512,2019,2,19,1,0,Winter,20.791111366354254,12.79164652426678,26.659699525249028,40.141576419652026,1010.3331169478352,Clear,5.653779336662994,0,,4726.0,5632.0,3648.0,5090.0,3793.766666666667
2019-02-20,Jaisalmer,2478,2019,2,20,2,0,Winter,19.19161082165378,15.128604348374374,28.83081248195301,35.05679338449048,1013.8280032471256,Clouds,2.2463270992451343,0,,2512.0,5738.0,2882.0,4624.285714285715,3780.3
2019-02-21,Jaisalmer,2875,2019,2,21,3,0,Winter,21.007888515424032,16.44171943844954,29.4926171299581,39.50468793178218,1011.972167948699,Clouds,0.197842544879772,0,,2478.0,5077.0,2760.0,4309.714285714285,3784.133333333333
2019-02-22,Jaisalmer,2832,2019,2,22,4,0,Winter,17.421675025253386,14.812705330195874,28.203401615941942,42.37803518375473,1010.7725937363128,Clear,3.308226856934445,0,,2875.0,5260.0,3078.0,3962.8571428571427,3775.9333333333334
2019-02-23,Jaisalmer,3622,2019,2,23,5,1,Winter,16.453500732327598,11.467012734574835,27.74742787527705,43.86677372474385,1013.7920980032384,Clear,2.805999656727146,0,,2832.0,5552.0,3213.0,3687.1428571428573,3789.5666666666666
2019-02-24,Jaisalmer,3115,2019,2,24,6,1,Winter,18.48409377273644,11.2665247531144,26.77689051254143,49.95005464330927,1009.5618151690278,Clear,5.635140502272052,0,,3622.0,6765.0,2942.0,3165.714285714286,3795.3333333333335
2019-02-25,Jaisalmer,2724,2019,2,25,0,0,Winter,19.396677221430952,14.202625599220502,27.285836428628887,43.90804562829572,1019.3194422164509,Clear,6.488421461362648,0,,3115.0,4726.0,2988.0,2879.714285714286,3786.5333333333333
2019-02-26,Jaisalmer,2851,2019,2,26,1,0,Winter,23.155436812397085,12.513963015905484,28.38896467069167,40.16435931718806,1014.3027159475648,Clear,6.479420761962184,0,,2724.0,2512.0,3777.0,2928.1428571428573,3755.6666666666665
2019-02-27,Jaisalmer,3305,2019,2,27,2,0,Winter,18.25801511180744,15.78121266977831,25.23232013196786,47.06516161396936,1017.7963071479796,Clear,9.750731218974908,0,,2851.0,2478.0,2639.0,3046.285714285714,3777.866666666667
2019-02-28,Jaisalmer,2767,2019,2,28,3,0,Winter,18.89268981552246,18.436352742797677,30.363626436052503,43.10548614870709,1007.3103017532658,Clouds,5.157624459969004,0,,3305.0,2875.0,2899.0,3030.8571428571427,3773.4666666666667
2019-03-01,Jaisalmer,3297,2019,3,1,4,0,Winter,22.256938776300323,20.11984797169149,32.62246974822159,28.54307063612129,1006.8552426542868,Clear,4.066796878472216,0,,2767.0,2832.0,2876.0,3097.285714285714,3787.5
2019-03-02,Jaisalmer,3423,2019,3,2,5,1,Winter,24.599582151547583,19.09502294920211,33.9320923627963,22.4059699721551,1001.5746129123592,Clear,7.2840689961088305,0,,3297.0,3622.0,3099.0,3068.8571428571427,3798.3
2019-03-03,Jaisalmer,3138,2019,3,3,6,1,Winter,20.92506444832464,19.83054669418132,33.08601615807074,20.160677778559183,1011.835420492884,Clear,4.455277942917394,0,,3423.0,3115.0,2782.0,3072.1428571428573,3810.1666666666665
2019-03-04,Jaisalmer,2508,2019,3,4,0,0,Winter,25.38431548134371,22.618718246321304,33.12647669992164,21.62165107626497,1012.135462495284,Clear,4.708360400621181,0,,3138.0,2724.0,3237.0,3041.285714285714,3785.866666666667
2019-03-05,Jaisalmer,2441,2019,3,5,1,0,Winter,27.616142537684173,19.035110623757515,32.14556100366876,25.803100261092705,1008.1682586853012,Clear,8.606026287888131,0,,2508.0,2851.0,3262.0,2982.714285714286,3758.5
2019-03-06,Jaisalmer,3276,2019,3,6,2,0,Winter,20.54689112931009,17.072538047518368,34.66943744626058,24.9192346392274,1010.1647123036528,Clear,9.613480023658788,0,,2441.0,3305.0,3160.0,2978.5714285714284,3762.366666666667
2019-03-07,Jaisalmer,2984,2019,3,7,3,0,Winter,20.94914655726096,18.4438539739943,30.057869394258667,31.16086578293269,1008.2573152128704,Clear,6.4121899924605,0,,3276.0,2767.0,2763.0,3009.5714285714284,3769.733333333333
2019-03-08,Jaisalmer,3203,2019,3,8,4,0,Winter,29.39147421127765,22.59889377833472,35.27227143543607,31.11702554774684,1002.5569782152576,Clear,5.699351974006951,0,,2984.0,3297.0,2600.0,2996.1428571428573,3789.8333333333335
2019-03-09,Jaisalmer,3426,2019,3,9,5,1,Winter,30.97993433168964,23.9957242512941,32.53790714434675,23.59687349519948,1016.80587037085,Clear,3.247627605541137,0,,3203.0,3423.0,3247.0,2996.5714285714284,3795.8
2019-03-10,Jaisalmer,5898,2019,3,10,6,1,Winter,27.34683593746292,21.11546924313517,32.7866141306051,23.397525910508985,1019.8548255357975,Clear,5.18598297716462,1,Holi,3426.0,3138.0,3067.0,3390.8571428571427,3890.1666666666665
2019-03-11,Jaisalmer,5749,2019,3,11,0,0,Winter,26.287157144574905,18.13863431007561,31.086623995059213,22.095370861186076,1017.2477005226614,Clear,4.607338552341152,1,Holi,5898.0,2508.0,3894.0,3853.8571428571427,3952.0
2019-03-12,Jaisalmer,5016,2019,3,12,1,0,Winter,25.128818195716377,20.51602078553546,30.356513632310826,26.37077751842435,1001.7490287281588,Clouds,2.517224278878664,1,Holi,5749.0,2441.0,6091.0,4221.714285714285,3916.1666666666665
2019-03-13,Jaisalmer,5532,2019,3,13,2,0,Winter,27.4232399611737,20.9847098008696,34.686262290665745,34.265267210440896,1010.7126729688964,Clear,2.194257824327923,0,,5016.0,3276.0,5295.0,4544.0,3924.0666666666666
2019-03-14,Jaisalmer,5583,2019,3,14,3,0,Winter,26.130247878502217,20.4740910969668,29.814525541173,27.57448218844064,1008.8234607404494,Clear,6.12641732799589,0,,5532.0,2984.0,5632.0,4915.285714285715,3922.4333333333334
2019-03-15,Jaisalmer,5135,2019,3,15,4,0,Winter,25.373416671334,21.78328557817614,34.72176525999043,28.65757992532604,1018.2391486212192,Clouds,2.1740740944284624,0,,5583.0,3203.0,5738.0,5191.285714285715,3902.3333333333335
2019-03-16,Jaisalmer,7069,2019,3,16,5,1,Winter,27.83565582591633,21.32216017516901,33.889079972795074,22.520001157549743,1010.1735764365252,Clear,6.510204019401651,0,,5135.0,3426.0,5077.0,5711.714285714285,3968.733333333333
2019-03-17,Jaisalmer,6413,2019,3,17,6,1,Winter,23.13436734649095,22.559773327784534,32.87623287052929,17.24526315288893,1010.8997949181024,Clear,9.096880829663636,0,,7069.0,5898.0,5260.0,5785.285714285715,4007.1666666666665
2019-03-18,Jaisalmer,3125,2019,3,18,0,0,Winter,25.08886336824149,20.510575372608944,34.899320789016755,19.108157598309496,1007.0097579047158,Clouds,6.487543104337755,0,,6413.0,5749.0,5552.0,5410.428571428572,3926.266666666667
2019-03-19,Jaisalmer,2532,2019,3,19,1,0,Winter,24.012279653933632,19.73749687715103,33.50690397758025,28.853892336006552,1014.6629252791056,Clear,5.658168512864506,0,,3125.0,5016.0,6765.0,5055.571428571428,3785.1666666666665
2019-03-20,Jaisalmer,3046,2019,3,20,2,0,Winter,26.38495002291705,18.300379329862658,33.342245917804874,35.58333323248267,1016.2748986835148,Clear,6.1669967394600205,0,,2532.0,5532.0,4726.0,4700.428571428572,3729.1666666666665
2019-03-21,Jaisalmer,2862,2019,3,21,3,0,Winter,26.662360293617407,22.352352874503207,33.520609971162784,23.159361039809376,1017.1546156601092,Clear,4.015292841074341,0,,3046.0,5583.0,2512.0,4311.714285714285,3740.8333333333335
2019-03-22,Jaisalmer,3056,2019,3,22,4,0,Winter,22.911921662609377,19.012997957950127,31.119391941652168,23.891431739864725,1001.6272867491672,Clear,5.424385050638713,0,,2862.0,5135.0,2478.0,4014.714285714286,3760.1
2019-03-23,Jaisalmer,3483,2019,3,23,5,1,Winter,23.77970957067148,20.23564751198404,33.86651180740035,20.85337510062169,1007.5998228565588,Clear,4.879426544732448,0,,3056.0,7069.0,2875.0,3502.4285714285716,3780.366666666667
2019-03-24,Jaisalmer,2957,2019,3,24,6,1,Winter,22.443497478874484,18.667235835663945,32.68675957801688,23.75726930608309,1014.1481557760738,Clear,5.795520131309975,0,,3483.0,6413.0,2832.0,3008.714285714286,3784.5333333333333
2019-03-25,Jaisalmer,2606,2019,3,25,0,0,Winter,23.000986344663094,20.469838270586845,34.85421596792112,32.81015760111411,1013.2505724581616,Clear,2.075876260974404,0,,2957.0,3125.0,3622.0,2934.5714285714284,3750.6666666666665
2019-03-26,Jaisalmer,2643,2019,3,26,1,0,Winter,23.80203032978504,21.947361492229543,30.16321898185917,14.936834082776704,1007.1590785855036,Rain,3.4449808871120715,0,,2606.0,2532.0,3115.0,2950.4285714285716,3734.9333333333334
2019-03-27,Jaisalmer,2889,2019,3,27,2,0,Winter,24.24327798515892,18.63229905663102,31.86141064595323,23.18398606940856,1011.9820675849476,Rain,7.213534538373722,0,,2643.0,3046.0,2724.0,2928.0,3740.4333333333334
2019-03-28,Jaisalmer,2616,2019,3,28,3,0,Winter,28.42938532414121,20.58324191854568,30.28126063465869,26.857834947350728,1005.8614128807336,Clouds,7.838132888420811,0,,2889.0,2862.0,2851.0,2892.8571428571427,3732.6
2019-03-29,Jaisalmer,2965,2019,3,29,4,0,Winter,25.831132754108552,19.760903894973776,34.4426649368629,28.230905793050816,1013.3257736406038,Clouds,7.75975470150332,0,,2616.0,3056.0,3305.0,2879.8571428571427,3721.266666666667
2019-03-30,Jaisalmer,3587,2019,3,30,5,1,Winter,30.015143380761277,19.994797958373223,32.11662039539177,24.51586179258911,1004.791086984116,Clear,2.431250689287314,0,,2965.0,3483.0,2767.0,2894.714285714286,3748.6
2019-03-31,Jaisalmer,3431,2019,3,31,6,1,Winter,25.438877416644814,21.09684486242327,34.03842843918406,25.79660571503552,1010.5395577810796,Clouds,6.5475325088380885,0,,3587.0,2957.0,3297.0,2962.4285714285716,3753.0666666666666
2019-04-01,Jaisalmer,1085,2019,4,1,0,0,Summer,30.866021623753618,27.348115275238232,38.57739184394261,11.804492571447073,1021.6945927243108,Clear,7.237033537844189,0,,3431.0,2606.0,3423.0,2745.1428571428573,3675.133333333333
2019-04-02,Jaisalmer,1123,2019,4,2,1,0,Summer,29.79542979411597,24.36842607898525,33.33839505512563,19.040949963188872,1013.8423752162486,Clear,4.789792354281024,0,,1085.0,2643.0,3138.0,2528.0,3607.9666666666667
2019-04-03,Jaisalmer,895,2019,4,3,2,0,Summer,30.66771010550817,22.477192858347934,40.32693015525338,14.74323636332421,1011.3718736975596,Clouds,3.6069009128607488,0,,1123.0,2889.0,2508.0,2243.1428571428573,3554.2
2019-04-04,Jaisalmer,933,2019,4,4,3,0,Summer,22.64245549578104,24.065719358478795,37.283416124272456,14.771396501384189,1007.4052360256064,Rain,5.27442518859896,0,,895.0,2616.0,2441.0,2002.7142857142858,3503.9333333333334
2019-04-05,Jaisalmer,892,2019,4,5,4,0,Summer,26.629200274768245,25.76804642202179,37.32291554398091,8.04725877569376,1010.3468868433145,Clear,6.39330776108455,0,,933.0,2965.0,3276.0,1706.5714285714287,3424.4666666666667
2019-04-06,Jaisalmer,1213,2019,4,6,5,1,Summer,32.70558219144485,24.67205110957676,37.29284324240796,10.324859806565936,1013.8190137396562,Clear,5.743085073669819,0,,892.0,3587.0,2984.0,1367.4285714285713,3365.4333333333334
2019-04-07,Jaisalmer,1166,2019,4,7,6,1,Summer,24.93252758459257,25.11192328241821,39.718393786087965,14.745250760245645,1016.742853241405,Clear,3.99109417289613,0,,1213.0,3431.0,3203.0,1043.857142857143,3297.5333333333333
2019-04-08,Jaisalmer,836,2019,4,8,0,0,Summer,27.29119318571928,29.27226076959676,37.37828125212352,10.434245299146204,1007.079646323786,Clear,5.534003028841522,0,,1166.0,1085.0,3426.0,1008.2857142857143,3211.2
2019-04-09,Jaisalmer,977,2019,4,9,1,0,Summer,32.01488758835241,22.26467032786212,36.89486029090381,13.677439409475918,1011.4065323605564,Clear,7.703007305925569,0,,836.0,1123.0,5898.0,987.4285714285714,3047.1666666666665
2019-04-10,Jaisalmer,1053,2019,4,10,2,0,Summer,27.71078947633282,25.07347967364588,35.1447065656337,19.3541085421636,1013.3574633531877,Clear,6.7294851879947055,0,,977.0,895.0,5749.0,1010.0,2890.633333333333
2019-04-11,Jaisalmer,681,2019,4,11,3,0,Summer,33.30197005580273,24.29534415551168,36.6502839905295,15.707053097032292,1012.1478062387148,Clear,4.879670281310287,0,,1053.0,933.0,5016.0,974.0,2746.133333333333
2019-04-12,Jaisalmer,1039,2019,4,12,4,0,Summer,25.77968807102336,26.25089424813024,37.86043269846943,15.59430379599818,1005.9901639812653,Clear,5.792608348573646,0,,681.0,892.0,5532.0,995.0,2596.366666666667
2019-04-13,Jaisalmer,1365,2019,4,13,5,1,Summer,26.84668022241441,24.377353404142838,35.493450195672764,9.465894836951437,1012.3203061644404,Clear,6.333036755586765,0,,1039.0,1213.0,5583.0,1016.7142857142857,2455.766666666667
2019-04-14,Jaisalmer,987,2019,4,14,6,1,Summer,32.558783009520226,21.17776225040755,38.54570789503013,12.05344215608535,1009.9177593703948,Clouds,4.369039866311248,0,,1365.0,1166.0,5135.0,991.1428571428571,2317.5
2019-04-15,Jaisalmer,1020,2019,4,15,0,0,Summer,28.998456979950355,28.12798699877199,40.75798117710866,8.216773556300156,1005.7229251688768,Clear,8.592632409075907,0,,987.0,836.0,7069.0,1017.4285714285714,2115.866666666667
2019-04-16,Jaisalmer,1167,2019,4,16,1,0,Summer,31.180468503116124,25.077705793251468,37.05994938129565,19.53146072696765,1016.2585749335384,Clouds,2.097003876016096,0,,1020.0,977.0,6413.0,1044.5714285714287,1941.0
2019-04-17,Jaisalmer,916,2019,4,17,2,0,Summer,25.96955308581764,24.64689774838139,39.84299039130391,20.40007276961905,1006.2168048554717,Clouds,3.574032779761984,0,,1167.0,1053.0,3125.0,1025.0,1867.3666666666666
2019-04-18,Jaisalmer,922,2019,4,18,3,0,Summer,33.835684211172584,25.37680934445512,38.71836315006199,16.382056722541037,1009.6101234169624,Clear,7.504955876145088,0,,916.0,681.0,2532.0,1059.4285714285713,1813.7
2019-04-19,Jaisalmer,805,2019,4,19,4,0,Summer,30.377656711135195,25.05210394624201,41.40152134829909,20.185227798503995,1016.408301967478,Clear,4.140669531767401,0,,922.0,1039.0,3046.0,1026.0,1739.0
2019-04-20,Jaisalmer,1430,2019,4,20,5,1,Summer,30.487864036283177,24.35780579288025,37.6305110464457,12.663360965899424,1017.4008012807708,Clouds,6.319095579175933,0,,805.0,1365.0,2862.0,1035.2857142857142,1691.2666666666667
2019-04-21,Jaisalmer,1060,2019,4,21,6,1,Summer,23.863694560169733,28.155303678389032,37.32127584327993,13.53413327824637,1009.0860289941138,Clouds,-0.5333018697391694,0,,1430.0,987.0,3056.0,1045.7142857142858,1624.7333333333333
2019-04-22,Jaisalmer,1026,2019,4,22,0,0,Summer,31.24118418347212,23.57462142564928,37.45301409078501,13.322684939384962,1012.2098620424864,Clouds,7.01681242240975,0,,1060.0,1020.0,3483.0,1046.5714285714287,1542.8333333333333
2019-04-23,Jaisalmer,966,2019,4,23,1,0,Summer,29.828714763683838,23.90767253692811,41.00464049918868,15.284589584417756,1010.6785108222248,Clouds,4.521673103797552,0,,1026.0,1167.0,2957.0,1017.8571428571429,1476.4666666666667
2019-04-24,Jaisalmer,1123,2019,4,24,2,0,Summer,31.601633260929525,26.199473710874592,40.13925041823599,21.910545530164303,1005.149545462992,Clear,1.3725671828448127,0,,966.0,916.0,2606.0,1047.4285714285713,1427.0333333333333
2019-04-25,Jaisalmer,994,2019,4,25,3,0,Summer,30.4178364573365,28.79471492987293,36.764460921836445,13.472285777908075,1001.1473075141946,Clouds,3.1557384366897523,0,,1123.0,922.0,2643.0,1057.7142857142858,1372.0666666666666
2019-04-26,Jaisalmer,1002,2019,4,26,4,0,Summer,28.334176381528177,22.480939372549795,37.0580734904551,23.310153796247057,1009.4830674025776,Clouds,5.951799770929402,0,,994.0,805.0,2889.0,1085.857142857143,1309.1666666666667
2019-04-27,Jaisalmer,1039,2019,4,27,5,1,Summer,32.63973457918354,23.806579163339137,34.32221666495439,16.74806643214274,1010.2080673652828,Clouds,3.753704533590904,0,,1002.0,1430.0,2616.0,1030.0,1256.6
2019-04-28,Jaisalmer,1029,2019,4,28,6,1,Summer,31.22547776916717,24.74064275903696,41.04694104280264,8.343685929311219,1019.6655762119576,Clear,7.73517507195489,0,,1039.0,1060.0,2965.0,1025.5714285714287,1192.0666666666666
2019-04-29,Jaisalmer,1129,2019,4,29,0,0,Summer,31.101389780790942,25.43864484606745,40.35913505505835,16.37471011785659,1004.6206710663092,Clear,5.45592080865444,0,,1029.0,1026.0,3587.0,1040.2857142857142,1110.1333333333334
2019-04-30,Jaisalmer,949,2019,4,30,1,0,Summer,31.317021700768013,25.92462537568096,36.93128400849449,14.735080549243534,1013.2990724312748,Clear,4.6711360153345485,0,,1129.0,966.0,3431.0,1037.857142857143,1027.4
2019-05-01,Jaisalmer,956,2019,5,1,2,0,Summer,28.02518607194808,27.611756103516782,40.09323377795026,12.642478587016974,1007.3925211264316,Clear,9.71594116453942,0,,949.0,1123.0,1085.0,1014.0,1023.1
2019-05-02,Jaisalmer,899,2019,5,2,3,0,Summer,33.599207296225984,30.60284445983687,38.23581686225751,4.112886489852961,1001.7051339230924,Clouds,0.5964555115706549,0,,956.0,994.0,1123.0,1000.4285714285714,1015.6333333333333
2019-05-03,Jaisalmer,883,2019,5,3,4,0,Summer,30.95126126374171,26.139854559167333,40.70280574722436,10.7206942055677,1004.9724347125358,Clear,5.234092599878568,0,,899.0,1002.0,895.0,983.4285714285714,1015.2333333333333
2019-05-04,Jaisalmer,1019,2019,5,4,5,1,Summer,30.38516783760476,26.787283015694832,43.49341305177157,9.373383039347612,1000.4623077219368,Rain,3.9823740910360135,0,,883.0,1039.0,933.0,980.5714285714286,1018.1
2019-05-05,Jaisalmer,1169,2019,5,5,6,1,Summer,39.66914758106952,30.202969793485583,39.96345467538963,10.788123534684942,1012.9362396642662,Clear,4.215742932983904,0,,1019.0,1029.0,892.0,1000.5714285714286,1027.3333333333333
2019-05-06,Jaisalmer,899,2019,5,6,0,0,Summer,34.646385065582045,25.053583484115865,47.06832866017619,12.03373462551894,1004.438975699361,Clear,5.881220513999114,0,,1169.0,1129.0,1213.0,967.7142857142857,1016.8666666666667
2019-05-07,Jaisalmer,876,2019,5,7,1,0,Summer,34.81769725264187,29.661422033545254,45.865077145398615,7.364209842678992,1014.4083858993984,Clear,2.1196388117433136,0,,899.0,949.0,1166.0,957.2857142857143,1007.2
2019-05-08,Jaisalmer,821,2019,5,8,2,0,Summer,35.907021835550765,25.56249073169097,42.95348375756004,14.269673126786651,1008.7836805118968,Clear,5.696046105477675,0,,876.0,956.0,836.0,938.0,1006.7
2019-05-09,Jaisalmer,722,2019,5,9,3,0,Summer,33.39695315567217,27.391661060958054,43.72739377861313,5.363782156603159,1008.0503785930708,Clear,6.097685819569144,0,,821.0,899.0,977.0,912.7142857142857,998.2
2019-05-10,Jaisalmer,691,2019,5,10,4,0,Summer,36.62561523344837,28.371985524996852,39.42341926931319,12.166629224725655,1015.4194150722952,Clouds,1.704439360666163,0,,722.0,883.0,1053.0,885.2857142857143,986.1333333333333
2019-05-11,Jaisalmer,958,2019,5,11,5,1,Summer,39.3249592317894,29.906410315224196,42.13674298136484,14.611282343422474,1012.4773500692093,Rain,5.469194630889751,0,,691.0,1019.0,681.0,876.5714285714286,995.3666666666667
2019-05-12,Jaisalmer,1277,2019,5,12,6,1,Summer,35.93779187489673,26.824870482340405,41.35039502016036,17.516211978215306,1009.7838336450362,Clear,4.819707012942158,0,,958.0,1169.0,1039.0,892.0,1003.3
2019-05-13,Jaisalmer,1080,2019,5,13,0,0,Summer,34.623312053460964,31.660132896252065,40.50430937095671,18.884257209869556,1011.3825243876228,Clear,5.865942155473662,0,,1277.0,899.0,1365.0,917.8571428571429,993.8
2019-05-14,Jaisalmer,863,2019,5,14,1,0,Summer,31.991152070755405,26.79654842501049,42.129603004263615,12.158611672678244,1012.0203350644616,Clear,3.733478934228748,0,,1080.0,876.0,987.0,916.0,989.6666666666666
2019-05-15,Jaisalmer,1105,2019,5,15,2,0,Summer,28.32097691775433,28.32535533672494,42.98682360277657,11.25239611355909,1006.9744212569926,Clear,2.536493169194459,0,,863.0,821.0,1020.0,956.5714285714286,992.5
2019-05-16,Jaisalmer,1069,2019,5,16,3,0,Summer,31.07319774331747,30.88022529726949,43.79165488778197,4.668263068229073,1007.1891657585776,Clouds,1.86205533768037,0,,1105.0,722.0,1167.0,1006.1428571428571,989.2333333333333
2019-05-17,Jaisalmer,829,2019,5,17,4,0,Summer,35.79386737946193,29.626189178861697,40.69426123422938,9.343488018718158,1005.8425069271544,Clear,4.523385198631524,0,,1069.0,691.0,916.0,1025.857142857143,986.3333333333334
2019-05-18,Jaisalmer,1276,2019,5,18,5,1,Summer,30.996757589435887,30.046256787392096,41.0844141320956,21.13378870490338,1006.7163333359844,Clouds,7.44686240183083,0,,829.0,958.0,922.0,1071.2857142857142,998.1333333333333
